id,title,genre,language,release_date,budget,revenue,rating,vote_count
337167,Fifty Shades Freed,Drama,en,2018-01-17,55000000,368307760,6.705,7310
438799,Overlord,Horror,en,2018-11-01,38000000,41657844,6.699,2519
493551,Operation Finale,Drama,en,2018-08-29,24000000,17506878,6.697,835
455980,Tag,Comedy,en,2018-05-30,28000000,75100000,6.696,2752
471474,Batman: Gotham by Gaslight,Thriller,en,2018-01-12,1000000,3469151,6.697,617
345887,The Equalizer 2,Action,en,2018-07-19,62000000,190400157,6.67,4359
492452,Ben Is Back,Drama,en,2018-12-05,13000000,12616995,6.661,836
418879,The Current War,Drama,en,2018-02-01,0,0,6.7,919
474331,Keep an Eye Out,Comedy,fr,2018-07-04,0,0,6.66,526
454619,Overboard,Romance,en,2018-04-13,12000000,91244913,6.657,1245
555850,The Holiday Calendar,Romance,en,2018-11-02,0,0,6.653,965
417812,Wildlife,Drama,en,2018-09-23,0,3097257,6.65,610
448095,I Still See You,Thriller,en,2018-09-27,0,0,6.637,537
484247,A Simple Favor,Crime,en,2018-08-29,20000000,97644617,6.635,3764
471506,Greta,Mystery,en,2018-09-06,0,0,6.597,1139
433310,When We First Met,Comedy,en,2018-02-09,10000000,0,6.595,2142
511785,Alex Strangelove,Comedy,en,2018-04-16,0,0,6.59,1460
457136,Mary Queen of Scots,Drama,en,2018-12-07,25000000,37807625,6.587,1631
438674,Dragged Across Concrete,Crime,en,2018-09-03,15000000,660132,6.574,810
351044,Welcome to Marwen,Comedy,en,2018-12-21,39000000,12780692,6.574,1037
348350,Solo: A Star Wars Story,Science Fiction,en,2018-05-15,250000000,392952373,6.564,7627
467936,The Children Act,Drama,en,2018-08-01,0,17696794,6.6,558
351286,Jurassic World: Fallen Kingdom,Action,en,2018-06-22,170000000,1310466296,6.549,10071
487476,Nothing to Hide,Drama,fr,2018-10-17,8500000,0,6.548,1219
458534,Rolling to You,Comedy,fr,2018-03-14,7000000,0,6.548,696
424139,Halloween,Horror,en,2018-10-18,10000000,259900000,6.544,4205
401981,Red Sparrow,Mystery,en,2018-02-28,69000000,151572634,6.531,5455
401545,Everybody Knows,Crime,es,2018-05-09,11318430,17997350,6.53,846
400650,Mary Poppins Returns,Fantasy,en,2018-12-13,130000000,348807090,6.52,3012
529962,The Perfection,Horror,en,2018-09-20,0,0,6.504,1186
407436,Mowgli: Legend of the Jungle,Adventure,en,2018-11-25,175000000,0,6.501,2320
526051,Look Away,Horror,en,2018-10-12,0,1119537,6.5,725
401469,Widows,Crime,en,2018-11-06,42000000,73866088,6.487,2076
399360,Alpha,Adventure,en,2018-08-17,51000000,35808437,6.485,2325
429417,Ghost Stories,Horror,en,2018-01-20,0,135095,6.47,1063
474051,Calibre,Thriller,en,2018-06-22,0,0,6.469,557
453755,Arctic,Drama,en,2018-11-21,2000000,4100000,6.465,1039
427641,Rampage,Action,en,2018-04-11,120000000,428028233,6.438,6279
544431,The Clovehitch Killer,Drama,en,2018-11-16,0,0,6.431,555
397722,Thoroughbreds,Drama,en,2018-03-09,0,2830775,6.418,1002
429203,The Old Man & the Gun,Comedy,en,2018-09-27,0,11277120,6.4,1247
454992,The Spy Who Dumped Me,Action,en,2018-08-02,40000000,33562069,6.411,2024
460668,I Feel Pretty,Comedy,en,2018-04-19,32000000,94539426,6.404,1897
525041,A Christmas Prince: The Royal Wedding,Romance,en,2018-11-30,0,0,6.4,855
300668,Annihilation,Science Fiction,en,2018-02-22,40000000,43070915,6.396,7731
503616,Second Act,Romance,en,2018-11-22,16000000,72282227,6.395,1081
513574,Battle,Drama,no,2018-09-28,1158003,0,6.389,618
396461,Under the Silver Lake,Crime,en,2018-06-21,8500000,2053469,6.381,1121
539649,The Lie,Drama,en,2018-09-13,0,0,6.366,569
338970,Tomb Raider,Action,en,2018-03-05,94000000,274650803,6.35,7112
438808,White Boy Rick,Crime,en,2018-09-14,29000000,26000000,6.344,916
399035,The Commuter,Action,en,2018-01-11,30000000,119942387,6.34,3982
462919,Sierra Burgess Is a Loser,Comedy,en,2018-09-07,0,0,6.332,3306
447200,Skyscraper,Action,en,2018-07-11,125000000,292351275,6.323,4465
438590,A-X-L,Science Fiction,en,2018-08-23,10000000,0,6.321,1075
477489,Just a Breath Away,Drama,fr,2018-04-04,13749400,2842040,6.306,697
505058,Unfriended: Dark Web,Horror,en,2018-07-19,1000000,16024987,6.302,1344
518452,Like Father,Comedy,en,2018-08-03,0,0,6.289,603
446101,Assassination Nation,Thriller,en,2018-09-21,7000000,2900000,6.3,729
437557,Blockers,Comedy,en,2018-03-14,21000000,94017294,6.278,1795
515841,I Am Not an Easy Man,Comedy,fr,2018-04-13,0,0,6.266,932
463272,Johnny English Strikes Again,Action,en,2018-09-13,25000000,158972499,6.252,2177
496243,Parasite,Comedy,ko,2019-05-30,11363000,257591776,8.517,15552
527641,Five Feet Apart,Romance,en,2019-03-14,7000000,92600000,8.301,5093
537061,Steven Universe: The Movie,TV Movie,en,2019-09-02,0,0,8.271,739
637920,Miracle in Cell No. 7,Drama,tr,2019-10-10,0,19289062,8.272,4103
299534,Avengers: Endgame,Adventure,en,2019-04-24,356000000,2799439100,8.266,22968
508965,Klaus,Animation,en,2019-11-08,0,0,8.262,3353
522924,The Art of Racing in the Rain,Drama,en,2019-08-08,18000000,33766787,8.227,1192
592350,My Hero Academia: Heroes Rising,Animation,ja,2019-12-20,0,29900850,8.206,1036
531428,Portrait of a Lady on Fire,Drama,fr,2019-06-17,5740000,9923127,8.182,2046
475557,Joker,Crime,en,2019-10-01,55000000,1074458282,8.171,22545
606856,Togo,Adventure,en,2019-12-20,0,0,8.16,1724
638507,How to Train Your Dragon: Homecoming,Animation,en,2019-10-25,0,0,8.077,795
515001,Jojo Rabbit,Comedy,en,2019-10-18,14000000,82468705,8.057,8334
522518,A Dog's Journey,Family,en,2019-05-03,0,2520000,8.036,1289
568160,Weathering with You,Animation,ja,2019-06-19,0,186965409,8.026,1777
359724,Ford v Ferrari,Drama,en,2019-11-13,97600000,225508210,8.011,6547
554596,No Manches Frida 2,Comedy,es,2019-03-15,0,0,7.999,765
530915,1917,War,en,2019-12-25,100000000,394638258,7.987,10911
491480,The Boy Who Harnessed the Wind,Drama,en,2019-02-14,0,0,7.944,1432
522212,Just Mercy,Drama,en,2019-12-25,25000000,50401502,7.93,1916
331482,Little Women,Drama,en,2019-12-25,40000000,216601214,7.905,5405
579245,The Specials,Comedy,fr,2019-10-23,0,0,7.875,769
549559,Apollo 11,Documentary,en,2019-03-01,0,0,7.863,552
546554,Knives Out,Comedy,en,2019-11-27,40000000,309232797,7.852,10571
486589,Red Shoes and the Seven Dwarfs,Animation,en,2019-07-25,0,10054356,7.773,926
506574,Descendants 3,Family,en,2019-08-02,15000000,0,7.769,1328
166428,How to Train Your Dragon: The Hidden World,Animation,en,2019-01-03,129000000,524580592,7.766,5604
492188,Marriage Story,Drama,en,2019-09-28,18000000,2300000,7.756,6248
446159,Bacurau,Mystery,pt,2019-08-29,0,0,7.7,936
581528,"The Gangster, the Cop, the Devil",Crime,ko,2019-05-15,0,25775371,7.7,710
575452,The Traitor,Drama,it,2019-05-23,0,0,7.716,1199
587272,Father There Is Only One,Comedy,es,2019-08-02,3400000,15894372,7.673,643
431693,Spies in Disguise,Animation,en,2019-12-04,100000000,171616764,7.667,2460
514439,Breakthrough,Drama,en,2019-04-10,0,0,7.664,943
586863,Les Misérables,Crime,fr,2019-11-14,0,0,7.631,1294
398978,The Irishman,Crime,en,2019-11-01,159000000,968853,7.62,5969
416144,Hotel Mumbai,Thriller,en,2019-03-14,0,16872691,7.565,1324
484468,The Wolf's Call,Thriller,fr,2019-02-20,22400000,12652790,7.558,1729
552178,Dark Waters,Drama,en,2019-11-22,0,13601384,7.544,1767
301528,Toy Story 4,Family,en,2019-06-19,175000000,1073394593,7.534,8753
503919,The Lighthouse,Drama,en,2019-10-18,11000000,18129854,7.527,4051
431580,Abominable,Family,en,2019-09-19,75000000,190304772,7.527,1792
551332,The Two Popes,Drama,en,2019-11-27,0,232638,7.524,2581
327331,The Dirt,Drama,en,2019-03-22,0,0,7.515,1059
586940,I Lost My Body,Animation,fr,2019-11-06,0,0,7.511,1107
429617,Spider-Man: Far From Home,Action,en,2019-06-28,160000000,1131927996,7.462,13883
565310,The Farewell,Comedy,en,2019-07-12,250300,22110994,7.452,1209
292011,Richard Jewell,Drama,en,2019-12-13,45000000,33904605,7.442,2167
458156,John Wick: Chapter 3 - Parabellum,Action,en,2019-05-15,55000000,326709727,7.441,9016
466272,Once Upon a Time… in Hollywood,Comedy,en,2019-07-24,95000000,374251247,7.435,11692
519010,Pain and Glory,Drama,es,2019-03-22,10769016,37359689,7.429,1601
595975,La Belle Époque,Comedy,fr,2019-11-06,11000000,13935410,7.413,855
463257,The Peanut Butter Falcon,Adventure,en,2019-08-09,0,0,7.4,1138
533444,Waves,Romance,en,2019-11-15,6000000,2576990,7.4,513
522369,Sorry We Missed You,Drama,en,2019-10-04,0,8766149,7.362,602
506528,Harriet,Drama,en,2019-11-01,0,0,7.362,672
420809,Maleficent: Mistress of Evil,Family,en,2019-10-16,185000000,491730089,7.343,5473
504608,Rocketman,Music,en,2019-05-17,40000000,167323950,7.338,4129
508763,A Dog's Way Home,Drama,en,2019-01-10,18000000,17643857,7.323,964
512895,Lady and the Tramp,Family,en,2019-11-12,0,0,7.289,1394
330457,Frozen II,Family,en,2019-11-20,150000000,1450026933,7.28,8796
449924,Ip Man 4: The Finale,Action,cn,2019-12-19,52000000,176345966,7.245,1685
393624,Official Secrets,Thriller,en,2019-08-30,0,0,7.237,789
549053,Last Christmas,Comedy,en,2019-11-07,30000000,121550750,7.24,2074
537056,Batman: Hush,Action,en,2019-07-19,0,0,7.237,739
472674,The Goldfinch,Drama,en,2019-09-12,40000000,0,7.228,753
399579,Alita: Battle Angel,Action,en,2019-01-31,170000000,404980543,7.209,8118
411728,The Professor and the Madman,History,en,2019-03-07,25000000,4957273,7.186,988
504949,The King,Drama,en,2019-10-11,0,0,7.166,2813
530385,Midsommar,Horror,en,2019-07-03,9000000,47969371,7.158,5738
537915,After,Romance,en,2019-04-11,14000000,69497587,7.153,7554
403300,A Hidden Life,Drama,en,2019-12-11,9000000,4612788,7.151,542
536743,Queen & Slim,Drama,en,2019-11-27,20000000,47803176,7.148,589
522162,Midway,Action,en,2019-11-06,100000000,127420861,7.147,2116
501170,Doctor Sleep,Horror,en,2019-10-30,45000000,72381712,7.146,3751
535544,Downton Abbey,Drama,en,2019-09-12,20000000,192199131,7.144,980
473033,Uncut Gems,Drama,en,2019-08-30,19000000,50020902,7.138,4036
454640,The Angry Birds Movie 2,Animation,en,2019-08-02,65000000,147792047,7.134,1423
420818,The Lion King,Adventure,en,2019-07-12,260000000,1663075401,7.128,9047
440472,The Upside,Comedy,en,2019-01-10,37500000,111353135,7.127,1074
565179,The First King,History,la,2019-01-31,0,2440478,7.1,1050
420817,Aladdin,Adventure,en,2019-05-22,183000000,1054304000,7.122,9151
512263,Honey Boy,Drama,en,2019-11-08,3500000,3400977,7.1,568
399121,An Officer and a Spy,History,fr,2019-09-30,25300000,18878646,7.093,1327
487672,Reign of the Supermen,Science Fiction,en,2019-01-13,0,0,7.09,545
567609,Ready or Not,Comedy,en,2019-08-21,6000000,57615777,7.057,3675
570131,Love at Second Sight,Comedy,fr,2019-01-18,7950000,0,7.056,606
524251,I See You,Thriller,en,2019-09-11,3000000,0,7.04,1168
287947,Shazam!,Action,en,2019-03-29,80000000,366080049,7.041,8427
505600,Booksmart,Comedy,en,2019-05-24,6000000,24849029,7.038,2278
524348,The Report,Thriller,en,2019-09-12,0,0,7.036,870
615774,Scooby-Doo! Return to Zombie Island,Fantasy,en,2019-09-03,0,0,7.011,871
457799,"Extremely Wicked, Shockingly Evil and Vile",Crime,en,2019-05-02,0,0,7.018,3016
528888,Dolemite Is My Name,Drama,en,2019-10-04,0,0,7.016,1016
582873,Martin Eden,Romance,it,2019-09-04,3800000,1681545,7.014,589
501907,A Beautiful Day in the Neighborhood,Drama,en,2019-09-07,25000000,67925733,7.002,1367
468224,Tolkien,War,en,2019-05-03,20000000,8654322,7.0,1223
458253,Missing Link,Family,en,2019-04-04,100000000,26565710,6.995,742
619264,The Platform,Drama,es,2019-11-08,600,0,6.99,6003
508791,The Sun Is Also a Star,Romance,en,2019-05-16,0,1040000,6.987,545
412117,The Secret Life of Pets 2,Adventure,en,2019-05-24,80000000,155152550,6.981,2677
458723,Us,Horror,en,2019-03-14,20000000,256067149,6.976,6499
587301,School Life,Drama,fr,2019-08-28,0,0,6.97,676
534259,Blinded by the Light,Drama,en,2019-08-09,15000000,18144644,6.971,507
338967,Zombieland: Double Tap,Comedy,en,2019-10-09,42000000,122801777,6.971,4960
447404,Pokémon Detective Pikachu,Action,en,2019-05-10,150000000,449762638,6.964,6063
512200,Jumanji: The Next Level,Adventure,en,2019-12-04,125000000,801693929,6.942,7601
559969,El Camino: A Breaking Bad Movie,Crime,en,2019-10-11,0,0,6.941,4245
291984,The Death & Life of John F. Donovan,Drama,en,2019-03-13,35000000,0,6.928,642
567860,Fyre,Documentary,en,2019-01-18,0,0,6.916,829
620725,Jexi,Comedy,en,2019-10-10,5000000,9341824,6.89,1037
526050,Little,Comedy,en,2019-04-04,20000000,17399000,6.88,642
465003,The Red Sea Diving Resort,Drama,en,2019-07-28,0,0,6.868,721
299537,Captain Marvel,Action,en,2019-03-06,152000000,1131416446,6.865,14149
474350,It Chapter Two,Horror,en,2019-09-04,79000000,473122525,6.865,7637
384018,Fast & Furious Presents: Hobbs & Shaw,Action,en,2019-08-01,200000000,760098996,6.9,6270
445629,Fighting with My Family,Comedy,en,2019-02-14,11000000,39055536,6.854,1493
521777,Good Boys,Comedy,en,2019-08-14,20000000,111037232,6.851,1610
525661,Bombshell,Drama,en,2019-12-13,32000000,61404394,6.823,2646
514921,The Aeronauts,Adventure,en,2019-11-04,40000000,3485251,6.812,939
539892,Freaks,Science Fiction,en,2019-09-13,0,333593,6.789,972
530723,Bad Education,Drama,en,2019-09-08,0,0,6.788,568
578189,Black and Blue,Action,en,2019-10-25,12000000,22741061,6.776,722
554241,Playing with Fire,Family,en,2019-11-08,29900000,69412425,6.77,588
535292,21 Bridges,Crime,en,2019-10-24,33000000,49939757,6.8,1694
491283,Judy,Drama,en,2019-09-27,0,38981322,6.749,1049
500682,The Highwaymen,Crime,en,2019-03-15,49000000,0,6.745,1747
459992,Long Shot,Comedy,en,2019-05-02,40000000,0,6.737,2352
517116,Haunt,Horror,en,2019-09-13,0,0,6.721,973
504562,Motherless Brooklyn,Drama,en,2019-10-31,26000000,18377736,6.718,1256
568091,Fractured,Thriller,en,2019-09-22,0,0,6.7,2100
515195,Yesterday,Comedy,en,2019-06-26,26000000,88092097,6.711,3493
511322,The Good Liar,Crime,en,2019-11-08,10000000,33856058,6.709,951
499701,Dora and the Lost City of Gold,Adventure,en,2019-08-08,49000000,120597108,6.701,1509
542830,Little White Lies 2,Comedy,fr,2019-05-01,0,0,6.702,647
513045,Stuber,Action,en,2019-07-11,16000000,32400000,6.686,1131
505948,I Am Mother,Science Fiction,en,2019-06-07,0,643593,6.681,2246
484641,Anna,Thriller,fr,2019-06-19,34000000,31626978,6.682,2317
450465,Glass,Thriller,en,2019-01-16,20000000,246941965,6.679,7500
373571,Godzilla: King of the Monsters,Science Fiction,en,2019-05-29,170000000,386600138,6.671,5276
280217,The Lego Movie 2: The Second Part,Action,en,2019-02-06,99000000,192456290,6.67,1858
329996,Dumbo,Family,en,2019-03-27,170000000,353284621,6.655,3975
405177,"Where'd You Go, Bernadette",Comedy,en,2019-08-16,20000000,0,6.654,559
513576,Always Be My Maybe,Romance,en,2019-05-31,0,0,6.644,1199
454467,Noelle,Family,en,2019-11-12,0,0,6.64,536
481084,The Addams Family,Family,en,2019-10-10,40000000,204394183,6.627,2016
413518,Pinocchio,Drama,it,2019-12-19,12400000,17133446,6.597,1392
503125,Little Monsters,Horror,en,2019-08-29,0,0,6.593,583
565743,The Vast of Night,Mystery,en,2019-06-01,0,0,6.569,868
480001,The Art of Self-Defense,Comedy,en,2019-07-12,0,2414269,6.558,593
486131,Shaft,Action,en,2019-06-14,30000000,21360215,6.6,1512
423204,Angel Has Fallen,Action,en,2019-08-21,40000000,146661977,6.55,3016
635744,Jarhead: Law of Return,War,en,2019-10-01,0,0,6.542,3295
535167,The Wandering Earth,Science Fiction,zh,2019-02-05,48000000,0,6.543,699
522681,Escape Room,Horror,en,2019-01-03,9000000,155712077,6.539,4099
623195,Falling Inn Love,Romance,en,2019-08-29,0,0,6.538,1062
537739,Can You Keep a Secret?,Romance,en,2019-09-13,0,0,6.534,785
469274,Nicky Larson and the Cupid's Perfume,Adventure,fr,2019-02-06,0,14702744,6.528,699
458897,Charlie's Angels,Action,en,2019-11-14,48000000,73279888,6.519,2646
466081,The Informer,Drama,en,2019-08-30,60000000,2927708,6.511,673
522938,Rambo: Last Blood,Action,en,2019-09-19,50000000,91490353,6.51,3363
417384,Scary Stories to Tell in the Dark,Horror,en,2019-08-08,25000000,104545505,6.501,2323
475303,A Rainy Day in New York,Comedy,en,2019-07-26,25000000,23800000,6.498,2001
540901,Hustlers,Drama,en,2019-09-12,20000000,157600000,6.492,2676
441282,Night Hunter,Drama,en,2019-08-29,0,1012932,6.488,702
543540,The Perfect Date,Romance,en,2019-04-12,0,0,6.469,3068
433502,The Aftermath,War,en,2019-03-01,0,9215591,6.47,567
611207,The Knight Before Christmas,Comedy,en,2019-11-21,0,0,6.46,995
400157,Wonder Park,Comedy,en,2019-03-13,100000000,119559110,6.462,594
290859,Terminator: Dark Fate,Science Fiction,en,2019-10-23,185000000,261119292,6.456,4426
523172,Late Night,Comedy,en,2019-01-25,4000000,22384741,6.443,703
521029,Annabelle Comes Home,Horror,en,2019-06-26,30000000,231252591,6.437,3031
582883,Deerskin,Comedy,fr,2019-06-19,0,0,6.432,577
582913,The Room,Horror,en,2019-09-12,0,44291,6.425,791
606117,A Cinderella Story: Christmas Wish,Comedy,en,2019-10-15,0,0,6.407,627
625450,Tall Girl,Comedy,en,2019-09-13,0,0,6.392,1728
181812,Star Wars: The Rise of Skywalker,Adventure,en,2019-12-18,250000000,1074144248,6.389,8610
515248,Someone Great,Comedy,en,2019-04-19,0,0,6.381,1099
509967,6 Underground,Action,en,2019-12-13,150000000,0,6.342,4177
599975,Countdown,Horror,en,2019-10-24,6500000,48021766,6.323,1795
512196,Happy Death Day 2U,Comedy,en,2019-02-13,9000000,25327500,6.317,3001
453405,Gemini Man,Science Fiction,en,2019-10-02,0,173469516,6.316,4565
511987,Crawl,Thriller,en,2019-07-11,13500000,91542097,6.313,2725
399361,Triple Frontier,Action,en,2019-03-06,0,0,6.289,2790
514999,Murder Mystery,Comedy,en,2019-05-25,24000000,0,6.254,3777
582570,Sextuplets,Comedy,en,2019-08-16,0,0,6.25,777
483906,Polar,Action,en,2019-01-25,0,0,6.247,1933
449563,Isn't It Romantic,Comedy,en,2019-02-13,0,0,6.227,3286
449562,The Hustle,Comedy,en,2019-05-09,21000000,97409779,6.223,2260
487297,What Men Want,Comedy,en,2019-02-08,20000000,69766483,6.21,1198
461130,Code 8,Science Fiction,en,2019-12-06,0,157209,6.195,1531
487680,The Kitchen,Action,en,2019-08-08,38000000,0,6.18,593
532671,The Prodigy,Horror,en,2019-02-06,6000000,21150265,6.153,872
530382,In the Shadow of the Moon,Science Fiction,en,2019-09-27,0,0,6.146,1203
509585,7500,Action,en,2019-12-26,0,0,6.129,692
531309,Brightburn,Horror,en,2019-05-09,6000000,33224654,6.108,2706
419704,Ad Astra,Science Fiction,en,2019-09-17,87500000,127461872,6.096,5914
295151,Let It Snow,Romance,en,2019-11-08,0,0,6.091,1063
454294,The Kid Who Would Be King,Action,en,2019-01-16,59000000,32140970,6.1,638
458305,Vivarium,Science Fiction,en,2019-09-07,3947600,487625,6.077,1627
696374,Gabriel's Inferno,Romance,en,2020-05-29,0,0,8.463,2332
724089,Gabriel's Inferno: Part II,Romance,en,2020-07-31,0,0,8.4,1466
761053,Gabriel's Inferno: Part III,Romance,en,2020-11-19,0,0,8.423,1014
441130,Wolfwalkers,Animation,en,2020-10-26,12000000,1266570,8.303,925
630566,Clouds,Music,en,2020-10-09,0,0,8.302,917
618344,Justice League Dark: Apokolips War,Animation,en,2020-05-05,0,0,8.3,1286
447362,Life in a Year,Drama,en,2020-11-27,0,0,8.276,1363
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation,ja,2020-10-16,15800000,503063688,8.251,3034
556574,Hamilton,History,en,2020-07-03,0,0,8.232,1114
755812,"Miraculous World: New York, United HeroeZ",Animation,fr,2020-12-18,0,0,8.209,976
664767,Mortal Kombat Legends: Scorpion's Revenge,Animation,en,2020-04-12,0,0,8.188,1191
508442,Soul,Animation,en,2020-12-25,150000000,136384442,8.157,8993
600354,The Father,Drama,en,2020-12-23,6000000,21029340,8.15,2535
667520,A Whisker Away,Animation,ja,2020-06-18,0,0,7.949,1157
682110,My Octopus Teacher,Documentary,en,2020-09-04,0,0,7.924,743
677638,We Bare Bears: The Movie,Animation,en,2020-06-30,0,0,7.842,764
609242,The Heist of the Century,Comedy,es,2020-01-16,0,7627100,7.806,681
656563,Rich in Love,Comedy,pt,2020-04-30,0,0,7.777,557
713776,If Anything Happens I Love You,Drama,en,2020-03-07,0,0,7.76,749
508439,Onward,Family,en,2020-02-29,200000000,141940042,7.747,5453
502033,Sound of Metal,Drama,en,2020-11-20,0,516520,7.745,2107
556984,The Trial of the Chicago 7,Drama,en,2020-09-25,35000000,107423,7.735,2633
583083,The Kissing Booth 2,Comedy,en,2020-07-24,0,0,7.734,4705
342470,All the Bright Places,Romance,en,2020-02-28,0,0,7.698,2605
522627,The Gentlemen,Comedy,en,2020-01-01,22000000,115171795,7.685,4795
580175,Another Round,Comedy,da,2020-09-24,5150000,21700000,7.677,2540
707886,Feel the Beat,Comedy,en,2020-06-19,0,0,7.654,1014
585244,I Still Believe,Music,en,2020-03-12,0,0,7.628,1056
612706,Work It,Comedy,en,2020-08-07,0,0,7.627,1059
627725,The Banker,Drama,en,2020-03-06,0,0,7.58,690
481848,The Call of the Wild,Adventure,en,2020-02-19,109000000,111202881,7.564,3216
575604,The Call,Thriller,ko,2020-11-27,0,0,7.6,626
382748,Stargirl,Comedy,en,2020-03-10,0,0,7.537,508
400160,The SpongeBob Movie: Sponge on the Run,Family,en,2020-08-14,60000000,4700000,7.533,2631
529203,The Croods: A New Age,Animation,en,2020-11-25,65000000,215905815,7.523,3318
656690,The Social Dilemma,Documentary,en,2020-01-26,0,0,7.506,1354
582014,Promising Young Woman,Thriller,en,2020-12-13,0,13868965,7.486,2554
689249,Money Heist: The Phenomenon,Documentary,es,2020-04-03,0,0,7.467,1030
630220,18 Presents,Drama,it,2020-01-02,2500000,3486375,7.452,609
621013,Chemical Hearts,Drama,en,2020-08-21,0,0,7.425,1026
516486,Greyhound,War,en,2020-07-10,50300000,0,7.417,2408
659959,Summer of 85,Romance,fr,2020-07-14,6900000,3600000,7.387,644
446893,Trolls World Tour,Family,en,2020-03-11,0,47000000,7.376,1858
520172,Happiest Season,Romance,en,2020-11-26,0,1401954,7.369,981
590223,Love and Monsters,Comedy,en,2020-10-16,30000000,1122066,7.364,3467
454626,Sonic the Hedgehog,Action,en,2020-02-12,85000000,319715683,7.36,8620
546121,Run,Thriller,en,2020-11-20,1700000,3400000,7.353,2077
545609,Extraction,Drama,en,2020-04-24,65000000,0,7.3,4908
587792,Palm Springs,Comedy,en,2020-07-10,0,164000,7.323,2496
497582,Enola Holmes,Adventure,en,2020-09-23,21000000,0,7.313,5299
614696,#Alive,Horror,ko,2020-06-24,6300000,13416285,7.305,1487
743601,American Murder: The Family Next Door,Documentary,en,2020-09-30,0,0,7.296,560
651881,Bye Bye Morons,Comedy,fr,2020-10-21,9700000,16955173,7.295,708
663870,Riders of Justice,Action,da,2020-11-19,5300000,679505,7.276,600
560050,Over the Moon,Animation,en,2020-10-16,0,0,7.263,1151
502425,Escape from Pretoria,Drama,en,2020-03-06,0,0,7.261,1088
499932,The Devil All the Time,Crime,en,2020-09-11,0,0,7.241,2895
618355,Superman: Red Son,Science Fiction,en,2020-02-24,0,0,7.2,723
613504,After We Collided,Romance,en,2020-09-02,0,42000000,7.216,4909
577922,Tenet,Action,en,2020-08-22,205000000,363129000,7.204,8204
547016,The Old Guard,Action,en,2020-07-10,70000000,0,7.2,3668
38700,Bad Boys for Life,Thriller,en,2020-01-15,90000000,426505244,7.15,7396
385103,Scoob!,Animation,en,2020-07-08,90000000,28588425,7.139,1514
570670,The Invisible Man,Thriller,en,2020-02-26,7000000,144492724,7.139,5069
524047,Greenland,Action,en,2020-07-29,34000000,52300000,7.136,3789
560044,The Willoughbys,Animation,en,2020-04-22,0,0,7.135,810
597219,The Half of It,Comedy,en,2020-05-01,0,0,7.119,1336
606954,I Hate Summer,Comedy,it,2020-01-30,0,0,7.1,824
661914,One Night in Miami...,Drama,en,2020-12-25,0,0,7.075,568
664413,365 Days,Romance,pl,2020-02-07,0,9458590,7.072,8193
615665,Holidate,Comedy,en,2020-10-27,0,0,7.054,1896
641662,Pieces of a Woman,Drama,en,2020-12-30,0,0,7.055,1052
651070,A Fall from Grace,Drama,en,2020-01-17,0,0,7.054,833
636565,Rose Island,Comedy,it,2020-12-09,8000000,0,7.052,1140
556678,Emma.,Comedy,en,2020-02-13,10000000,25155355,7.051,1496
522241,The Courier,Thriller,en,2020-01-24,0,26000000,7.047,897
579583,The King of Staten Island,Comedy,en,2020-07-22,0,0,7.016,833
581032,News of the World,Drama,en,2020-12-25,0,12668325,7.003,1513
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Action,en,2020-02-05,75000000,205372791,6.974,9352
658760,Isi & Ossi,Romance,de,2020-02-14,0,0,6.949,811
514207,Invasion,Science Fiction,ru,2020-01-01,8819200,32104054,6.924,691
337401,Mulan,Adventure,en,2020-09-04,200000000,66800000,6.917,6086
643882,The Princess Switch: Switched Again,Family,en,2020-11-19,10000000,0,6.912,786
592834,My Spy,Family,en,2020-01-09,0,4418501,6.895,987
565426,To All the Boys: P.S. I Still Love You,Romance,en,2020-02-12,0,0,6.878,2329
531876,The Outpost,War,en,2020-06-24,18000000,2133452,6.875,875
662546,Godmothered,Family,en,2020-12-04,0,0,6.872,529
581392,Peninsula,Horror,ko,2020-07-15,17000000,39657073,6.799,2063
614292,Bad Tales,Drama,it,2020-06-15,0,0,6.797,505
592984,Hillbilly Elegy,Drama,en,2020-11-09,0,0,6.787,776
338762,Bloodshot,Action,en,2020-03-05,42000000,39861118,6.772,4555
614560,Mank,Drama,en,2020-11-13,25000000,122252,6.767,1373
667869,The Life Ahead,Drama,it,2020-11-03,0,0,6.714,509
615667,Ma Rainey's Black Bottom,Drama,en,2020-11-25,0,0,6.689,1019
458576,Monster Hunter,Action,en,2020-12-03,60000000,42145959,6.675,2859
575776,Saint Maud,Drama,en,2020-10-09,0,1640866,6.7,537
448119,Dolittle,Family,en,2020-01-02,175000000,251410631,6.666,3249
514847,The Hunt,Action,en,2020-03-11,14000000,10550350,6.659,2685
586461,Swallow,Drama,en,2020-01-15,0,0,6.649,579
339095,The Last Days of American Crime,Action,en,2020-06-05,0,0,6.645,768
706503,Lost Bullet,Action,fr,2020-06-19,0,0,6.613,688
551804,Freaky,Comedy,en,2020-11-12,5000000,15104310,6.605,1297
529485,The Way Back,Drama,en,2020-03-05,0,14590514,6.599,919
500840,I'm Thinking of Ending Things,Drama,en,2020-08-28,0,0,6.593,1617
480857,Radioactive,Drama,en,2020-03-11,0,3507755,6.586,689
581859,Da 5 Bloods,War,en,2020-06-12,45000000,0,6.556,944
