id,name,gender,popularity
273895,Ava DuVernay,1,2.003
137106,Christopher Miller,2,11.109
245891,Chad Stahelski,2,18.825
249164,R.J. Cutler,2,0.84
242643,Ethan Spaulding,2,2.612
284689,James Kent,2,1.03
122917,Peter Jackson,2,12.976
205587,David Dobkin,2,2.563
228194,Lasse Hallström,2,8.913
119450,Matt Reeves,2,11.35
286192,James Ford Murphy,2,0.611
156022,Antoine Fuqua,2,6.43
297270,Steve Loter,2,3.626
287495,Giulio Ricciarelli,2,0.84
204436,Mathias Malzieu,2,0.972
198663,Wes Ball,2,4.215
226448,Brin Hill,1,0.6
279229,Katharina Schöde,1,1.4
206563,Stephen Daldry,2,4.526
157832,John Michael McDonagh,2,3.371
212778,Jon Favreau,2,32.622
197950,Cédric Jimenez,2,1.831
209276,David Mackenzie,2,1.89
239563,Theodore Melfi,2,3.018
102651,Robert Stromberg,2,2.785
116149,Paul King,2,2.884
254201,Mikkel Nørgaard,2,1.166
251519,Ethan Spaulding,2,2.612
236735,Alberto Rodríguez,2,3.184
256835,Steve Purcell,2,2.895
228970,Jean-Marc Vallée,2,1.621
87093,Tim Burton,2,11.268
242090,Charlie McDowell,2,2.041
157350,Neil Burger,2,5.437
304410,Eric Lartigau,2,3.391
226857,Shana Feste,1,1.166
175112,Peggy Holmes,1,2.14
221902,Jean-Pierre Dardenne,2,3.574
210479,Steven Knight,2,8.491
171372,Lenny Abrahamson,2,2.317
265189,Ruben Östlund,2,3.171
252822,Hans Petter Moland,2,3.576
232672,Frank Coraci,2,2.457
207933,Brad Anderson,2,4.879
187017,Christopher Miller,2,11.109
243683,Trish Sie,1,1.64
184352,Xavier Dolan,2,4.242
252171,Ana Lily Amirpour,1,4.964
170522,Louis Clichy,2,1.418
225574,Jaume Collet-Serra,2,5.794
262551,Philippe Lacheau,2,3.676
209451,Clint Eastwood,2,35.481
283704,Mario Martone,2,1.427
131631,Francis Lawrence,2,8.643
188166,Jeremy Saulnier,2,2.136
256917,Russell Crowe,2,41.068
252178,Yann Demange,2,2.435
154400,Michaël R. Roskam,2,0.84
244506,Peter Sattler,2,0.84
198185,Craig Gillespie,2,2.839
254375,Peter Chelsom,2,1.971
82703,Rob Minkoff,2,3.022
283350,Chris Evans,2,39.002
200505,Ivan Reitman,2,7.016
284303,Severin Fiala,2,2.384
262391,Philippe de Chauveron,2,2.009
236737,Emilio Martínez Lázaro,0,1.246
250235,Paolo Genovese,2,3.18
244772,Craig Johnson,2,1.646
236751,Randall Wallace,2,5.509
241855,Justin Benson,2,5.27
170687,Graham Annable,2,0.619
238636,James DeMonaco,2,5.723
246860,Olivier Assayas,2,2.335
87492,Bennett Miller,2,1.987
256274,John Erick Dowdle,2,1.111
245916,Michael Cuesta,2,3.73
177494,Rob Thomas,2,2.158
245775,Jalil Lespert,2,4.046
241848,Adam Wingard,2,3.685
241239,J.C. Chandor,2,1.991
253306,Gerard Johnstone,2,2.827
242042,Andrew Fleming,2,4.177
264656,Tommy Lee Jones,2,22.212
171274,Paul Thomas Anderson,2,8.778
270303,David Robert Mitchell,2,2.249
239678,Shawn Levy,2,13.578
244509,Jim Mickle,2,1.693
231576,Zach Braff,2,11.768
241842,Tommy Wirkola,2,5.336
227156,Phillip Noyce,2,6.037
242224,Jennifer Kent,1,3.13
270946,Simon J. Smith,2,5.185
273271,Bradley King,2,0.6
146015,Richard Ayoade,2,6.441
204922,Rowan Joffe,2,1.3
287590,Keiichi Sato,2,1.62
229297,Woody Allen,2,14.092
102382,Marc Webb,2,2.643
172385,Carlos Saldanha,2,2.836
243684,Jason Reitman,2,6.195
157849,Anton Corbijn,2,1.499
193893,Luke Greenfield,2,1.703
240832,Luc Besson,2,14.273
266285,Kristian Levring,2,0.694
297608,Adam Robitel,2,2.713
193610,Nick Cassavetes,2,11.797
72784,Erik Van Looy,2,2.857
286554,Max Nichols,2,2.066
298729,Riccardo Milani,2,2.64
49017,Gary Shore,2,1.027
250574,Patrick Brice,2,1.405
136797,Scott Waugh,2,1.474
294652,Julius Avery,2,4.589
189,Frank Miller,2,3.462
269148,Olivier Nakache,2,2.471
203739,Mark Waters,2,2.065
145220,James Bobin,2,2.772
169917,Scott Frank,2,2.587
284276,Daniel Barnz,2,0.724
157845,David Michôd,2,3.137
155084,Daniel Stamm,2,1.553
124905,Gareth Edwards,2,1.318
137321,Akiva Goldsman,2,8.386
255343,Andrea Di Stefano,1,3.046
303542,Gabriele Salvatores,2,1.632
244458,Marjane Satrapi,1,2.417
246080,Kevin Macdonald,2,1.769
141043,Pascal Chaumeil,2,1.559
168530,Tim Story,2,2.746
260346,Olivier Megaton,2,2.712
196867,Will Gluck,2,2.557
184346,Scott Derrickson,2,5.392
138103,Patrick Hughes,2,4.214
218778,Miguel Arteta,2,4.362
181533,Shawn Levy,2,13.578
227159,Sean Anders,2,2.01
228967,Evan Goldberg,2,3.588
195589,Nicholas Stoller,2,4.529
157825,Gregg Araki,2,4.253
157851,David Cronenberg,2,13.633
227300,Joe Carnahan,2,4.648
218836,Roberts Gannaway,2,3.081
278774,Peter DeLuise,2,8.905
225565,Tom Gormican,2,1.796
244264,Lynn Shelton,1,1.59
197796,Christophe Gans,2,4.094
97370,Jonathan Glazer,2,1.218
137094,Kenneth Branagh,2,16.412
254904,Roger Donaldson,2,4.474
184345,Michael Tiddes,2,2.293
53182,Noam Murro,2,0.861
192102,McG,2,4.175
310569,Anna Muylaert,1,1.96
264644,Lenny Abrahamson,2,2.317
315465,Mamoru Hosoda,2,3.08
150540,Pete Docter,2,8.824
359156,Claudio Caligari,2,1.4
335578,Martin Zandvliet,2,1.71
314365,Tom McCarthy,2,5.221
277216,F. Gary Gray,2,2.652
336804,Deniz Gamze Ergüven,1,1.624
273248,Quentin Tarantino,2,14.692
319075,Brett Morgen,2,1.646
286217,Ridley Scott,2,11.461
320007,Sebastian Schipper,2,2.346
309809,Mark Osborne,2,1.176
318224,Alex Gibney,2,2.069
348678,Hannes Holm,2,3.754
306819,Tom Hooper,2,2.789
228205,"George Tillman, Jr.",2,5.639
331781,Asif Kapadia,2,0.608
347201,Hiroyuki Yamashita,2,2.658
283587,Cary Joji Fukunaga,2,5.634
76341,George Miller,2,8.631
264660,Alex Garland,2,6.263
256040,S. S. Rajamouli,2,6.637
308369,Alfonso Gomez-Rejon,2,2.359
281957,Alejandro González Iñárritu,2,4.735
258480,Todd Haynes,2,3.17
251516,David Sandberg,2,2.425
293863,Lee Toland Krieger,2,0.983
290762,Catherine Hardwicke,1,5.381
312221,Ryan Coogler,2,6.267
228203,Niki Caro,1,4.126
273481,Denis Villeneuve,2,10.415
302528,Atom Egoyan,2,2.983
307081,Antoine Fuqua,2,6.43
318846,Adam McKay,2,6.794
304357,Simon Curtis,2,3.369
271674,Saul Dibb,2,2.432
167073,John Crowley,2,1.249
306745,Peter Sollett,2,1.492
356296,Stefano Sollima,2,1.335
140607,J.J. Abrams,2,12.09
318781,Florian Gallenberger,2,1.202
99861,Joss Whedon,2,10.564
245168,Sarah Gavron,1,2.22
168259,James Wan,2,14.597
296098,Steven Spielberg,2,31.059
257211,Nancy Meyers,1,2.604
329805,Maïwenn,1,14.441
321528,Jay Oliva,2,2.084
177677,Christopher McQuarrie,2,8.185
294016,Jay Roach,2,5.489
254172,Gabriele Muccino,2,2.784
336050,László Nemes,2,1.145
323027,Sam Liu,2,4.622
355338,Josh Cooley,2,4.02
291270,Duke Johnson,2,1.4
271714,Bill Pohlad,2,0.6
277217,Kenny Ortega,2,7.441
308639,Rick Famuyiwa,2,1.377
203801,Guy Ritchie,2,30.444
321741,Peter Landesman,0,2.058
272878,Boaz Yakin,2,5.339
102899,Peyton Reed,2,5.248
250734,Thomas Vinterberg,2,4.141
366564,Orelsan,2,2.245
297556,Ethan Spaulding,2,2.612
276907,Brian Helgeland,2,5.622
254320,Yorgos Lanthimos,2,4.113
263109,Richard Starzak,2,1.08
298382,Jocelyn Moorhouse,1,1.576
365222,Wilson Yip,2,2.785
322125,Yann Gozlan,2,2.229
285783,Robert Zemeckis,2,8.57
308084,Sean Baker,2,2.24
192141,John Erick Dowdle,2,1.111
310131,Robert Eggers,2,6.157
310593,Paolo Sorrentino,2,3.863
131634,Francis Lawrence,2,8.643
256591,John Requa,2,2.405
308032,Kyle Patrick Alvarez,2,1.162
254470,Elizabeth Banks,1,32.846
360784,Ross Duffer,2,4.693
227973,Steve Martino,2,1.788
326359,Jennifer Lee,1,6.541
238713,Paul Feig,2,3.44
294963,S. Craig Zahler,2,4.977
303857,Tadayoshi Yamamuro,2,2.223
253412,Baltasar Kormákur,2,2.532
318917,David Wnendt,2,2.146
272693,Ari Sandel,2,1.304
150689,Kenneth Branagh,2,16.412
159824,Genndy Tartakovsky,2,4.791
228161,Tim Johnson,2,1.824
198184,Neill Blomkamp,2,2.822
303991,Jean-Marc Vallée,2,1.621
321697,Danny Boyle,2,5.043
283235,Ramin Bahrani,2,2.008
105864,Peter Sohn,2,3.41
205775,Ron Howard,2,19.622
325189,Jeffrey Hornaday,2,0.752
245698,Edward Zwick,2,5.998
294254,Wes Ball,2,4.215
301351,Max Joseph,2,4.631
336882,Roar Uthaug,2,1.774
328425,Joel Edgerton,2,9.262
359983,Howy Parkins,2,1.4
313922,Jeremy Saulnier,2,2.136
227719,Dean Israelite,2,1.249
135397,Colin Trevorrow,2,3.74
223485,John Maclean,2,0.6
321751,Fernando León de Aranoa,2,3.219
201085,Guillermo del Toro,2,20.075
330764,Jaco Van Dormael,2,0.796
250124,Marielle Heller,1,3.679
310135,Yoann-Karl Whissell,2,0.991
332340,Ben Palmer,2,1.027
311291,Andrew Haigh,2,1.237
282984,Woody Allen,2,14.092
206647,Sam Mendes,2,8.82
274479,David O. Russell,2,3.135
295964,John Wells,2,3.661
273477,Christopher Landon,2,4.045
306947,Karyn Kusama,1,3.846
225728,Justin Kurzel,2,4.032
335051,Edoardo Falcone,2,3.752
308504,Kazuaki Kiriya,2,0.6
280996,Bill Condon,2,6.117
252838,Jeremy Garelick,2,1.271
334878,Clovis Cornillac,2,1.735
261023,Scott Cooper,2,5.084
292431,Gaspar Noé,2,4.093
328589,Nicholas Hytner,2,2.135
329263,Bora Dagtekin,2,0.886
238615,Tarsem Singh,2,4.103
293970,Todd Strauss-Schulson,2,1.287
241554,Jaume Collet-Serra,2,5.794
268238,John Madden,2,2.663
211672,Pierre Coffin,2,7.963
339527,Afonso Poyart,2,0.938
290751,Billy Ray,2,2.136
314405,Matteo Garrone,2,0.908
325348,Ilya Naishuller,2,2.144
262500,Robert Schwentke,2,1.862
293646,Patricia Riggen,1,1.96
331836,Philippe Lacheau,2,3.676
257445,Rob Letterman,2,0.632
283227,Alan Rickman,2,15.172
298312,M. Night Shyamalan,2,8.631
296099,Jonathan M. Goldstein,2,3.766
288036,Leslye Headland,1,2.034
280092,Leigh Whannell,2,5.843
214756,Seth MacFarlane,2,20.349
323373,Jason Lei Howden,2,0.97
245706,Rupert Goold,2,1.166
181283,Daniel Espinosa,2,2.467
274167,Sean Anders,2,2.01
158852,Brad Bird,2,11.016
188222,Doug Ellin,2,1.009
254128,Brad Peyton,2,2.352
324807,Luca Guadagnino,2,4.569
338676,Miguel Ángel Vivas,2,1.075
264999,Gregory Jacobs,2,1.651
319341,Martin Bourboulon,2,2.579
333381,Fouad Mikati,0,0.6
287903,Michael Dougherty,2,2.172
286565,Jake Schreier,2,3.333
301875,Drake Doremus,2,1.43
336004,Scott Mann,2,0.883
296100,Jonathan Levine,2,2.513
261392,Nima Nourizadeh,2,1.837
292040,Bharat Nalluri,2,1.768
228165,Paul Tibbitt,2,2.188
232572,Ken Kwapis,2,1.516
295830,Shinji Higuchi,2,2.229
335866,Mario Miscione,2,0.6
290764,Daniel Benmayor,2,0.703
228968,Daniel Alfredson,2,2.054
258509,Walt Becker,2,1.533
333348,Jessie Nelson,1,3.227
257091,Etan Cohen,2,3.153
318256,Jill Bauer,1,0.6
252512,Noah Baumbach,2,4.562
266647,Joe Wright,2,4.201
266294,Jason Moore,2,1.244
354251,Roxanne Benjamin,1,1.919
274854,Breck Eisner,2,2.342
228066,Paul McGuigan,2,2.637
306952,Kristin Hanggi,1,0.6
310133,Jon Watts,2,8.841
257088,Ericson Core,2,1.986
87101,Alan Taylor,2,6.642
182560,Gilles Paquet-Brenner,2,1.851
216015,Sam Taylor-Johnson,1,2.275
283445,Ciarán Foy,2,1.932
86828,Terry Jones,2,4.613
228973,Adam MacDonald,2,1.312
342878,Jean-François Richet,2,4.053
249070,Aleksander Bach,2,1.015
174751,Gavin O'Connor,2,4.366
372058,Makoto Shinkai,2,33.67
378064,Naoko Yamada,1,6.489
290098,Park Chan-wook,2,8.304
324786,Mel Gibson,2,35.641
399106,Alan Barillaro,2,1.264
334543,Garth Davis,2,1.856
381284,Theodore Melfi,2,3.018
407806,Ava DuVernay,1,2.003
360814,Nitesh Tiwari,2,1.22
334533,Matt Ross,2,4.395
296096,Thea Sharrock,1,1.96
369557,John Carney,2,2.002
313369,Damien Chazelle,2,10.888
379170,Douglas Mackinnon,2,0.972
404378,Roger Spottiswoode,2,4.297
381341,Paolo Genovese,2,3.18
393559,Claude Barras,2,0.84
375794,Nacho G. Velilla,2,0.932
396535,Yeon Sang-ho,2,6.194
374473,Ken Loach,2,3.338
269149,Rich Moore,2,2.886
382591,Hugo Gélin,2,2.959
393729,Houda Benyamina,1,0.6
410718,Fisher Stevens,2,21.482
371645,Taika Waititi,2,19.134
369299,Gustavo Loza,2,0.972
313297,Travis Knight,2,5.593
293660,Tim Miller,2,3.484
329865,Denis Villeneuve,2,10.415
277834,John Musker,2,7.678
375572,Matteo Rovere,2,1.96
334541,Kenneth Lonergan,2,1.52
337703,Michael Dudok de Wit,2,1.22
330459,Gareth Edwards,2,1.318
376290,John Madden,2,2.663
340666,Tom Ford,2,1.155
339984,Patricia Riggen,1,1.96
364433,Gabriele Mainetti,2,2.4
271110,Joe Russo,2,8.255
380225,Paolo Virzì,2,0.71
284052,Scott Derrickson,2,5.392
377263,François Ozon,2,2.333
376867,Barry Jenkins,2,1.774
245913,Michael Zimbalist,2,2.234
379291,Sam Liu,2,4.622
342737,Mike Mills,2,2.217
259316,David Yates,2,8.877
381288,M. Night Shyamalan,2,8.631
318121,Rob Burnett,0,0.98
293670,Na Hong-jin,2,4.697
390497,Kim Seong-hun,2,2.15
396263,Yasushi Kawamura,2,0.98
338766,David Mackenzie,2,1.89
259693,James Wan,2,14.597
300671,Michael Bay,2,16.514
375315,Asghar Farhadi,2,1.809
258230,J. A. Bayona,2,4.51
323677,Stephen Hopkins,2,6.19
345920,David Frankel,2,3.513
338189,Xavier Dolan,2,4.242
407655,Michelle Johnston,1,4.886
366924,Jay Oliva,2,2.084
342473,Éric Warin,2,1.03
330483,Ross Katz,2,1.666
353326,Matt Brown,2,1.564
319888,Dexter Fletcher,2,8.53
376660,Kelly Fremon Craig,1,1.62
363676,Clint Eastwood,2,35.481
334517,Richie Smyth,0,1.214
324560,Martin Koolhoven,2,1.686
68730,Martin Scorsese,2,14.656
335797,Garth Jennings,2,5.28
310307,John Lee Hancock,2,5.178
302401,Oliver Stone,2,10.275
290250,Shane Black,2,7.55
370755,Jim Jarmusch,2,3.973
351339,Sean Ellis,2,1.317
283552,Derek Cianfrance,2,1.3
348893,Todor Chapkanov,2,1.96
382399,Michael Damian,2,2.744
315011,Hideaki Anno,2,10.108
393519,Julia Ducournau,1,2.762
328387,Ariel Schulman,2,3.079
302946,Gavin O'Connor,2,4.366
127380,Andrew Stanton,2,8.978
388399,Peter Berg,2,8.031
333352,Gavin Hood,2,2.08
381356,Igor Gotesman,2,1.234
300669,Fede Álvarez,2,4.876
332872,Pedro Almodóvar,2,4.119
337556,Katharina Schöde,1,1.4
333371,Dan Trachtenberg,2,2.566
374475,Maren Ade,1,1.028
347031,Daniel Kwan,2,11.365
274870,Morten Tyldum,2,2.657
308266,Todd Phillips,2,10.189
369778,Roschdy Zem,2,4.848
393457,Denzel Washington,2,32.212
140300,Alessandro Carloni,0,1.129
278927,Jon Favreau,2,32.622
296524,Peter Berg,2,8.031
402298,Mick Jackson,2,2.801
374416,Gennaro Nunziante,2,1.96
291805,Jon M. Chu,2,3.149
393764,Julien Rambaldi,2,1.302
332979,Ben Younger,2,1.865
390734,Takeshi Nozue,0,1.62
283366,Tim Burton,2,11.268
340485,Andrea Arnold,1,3.016
369885,Robert Zemeckis,2,8.57
188927,Justin Lin,2,4.717
353571,Siân Heder,1,1.267
397243,André Øvredal,2,2.199
376570,Mike Flanagan,2,5.707
316152,Gary Ross,2,6.851
339419,Jeff Nichols,2,1.231
136799,Mike Mitchell,2,4.986
315664,Stephen Frears,2,6.529
337674,Paul Verhoeven,2,5.835
325789,Brad Furman,2,3.583
332210,Nicholas Stoller,2,4.529
341012,Jorma Taccone,2,8.937
382322,Sam Liu,2,4.622
334524,Stephen Gaghan,2,2.197
345009,Fabio Resinaro,2,3.257
300673,Craig Gillespie,2,2.839
420634,Damien Leone,2,4.386
241259,James Bobin,2,2.772
375366,Colm McCarthy,2,1.025
301365,Nicolas Winding Refn,2,2.543
246655,Bryan Singer,2,5.375
267192,Michael Grandage,2,2.517
376659,Scott Moore,2,3.844
375012,Babak Anvari,2,1.329
301804,Mike Flanagan,2,5.707
331583,Courtney Hunt,1,0.997
333385,Paco Cabezas,2,1.176
339397,Woody Allen,2,14.092
303858,Jodie Foster,1,26.993
376866,Pablo Larraín,2,2.013
346685,Tate Taylor,2,4.877
374617,Daniel Ragussis,2,0.756
324670,Nic Mathieu,2,0.605
95610,Sharon Maguire,1,1.0
333484,Antoine Fuqua,2,6.43
316727,James DeMonaco,2,5.723
302699,Rawson Marshall Thurber,2,3.478
408033,Alexandre Castagnetti,2,1.144
294272,David Lowery,2,4.941
356305,John Hamburg,2,2.078
295699,Richard Linklater,2,5.608
68735,Duncan Jones,2,4.995
332567,Jaume Collet-Serra,2,5.794
392142,Jonathan Barré,0,0.764
345911,David F. Sandberg,2,7.876
324668,Paul Greengrass,2,6.258
333669,James Watkins,2,2.239
290595,Cedric Nicolas-Troyan,2,1.343
328111,Chris Renaud,2,3.67
279641,John Requa,2,2.405
267935,Steven Spielberg,2,31.059
259695,Ben Affleck,2,26.564
323675,Tim Story,2,2.746
259694,Christian Ditter,2,0.625
245703,Jeff Nichols,2,1.231
369300,Juan Carlos Medina,2,0.6
153518,Clay Kaytis,2,0.668
309886,Jean-François Richet,2,4.053
267860,Babak Najafi,2,2.282
341006,Greg McLean,2,2.381
302156,Ariel Vromen,2,1.26
58431,Burr Steers,2,1.361
382593,Martin Bourboulon,2,2.579
335778,Kevin Reynolds,2,4.369
326285,Ewan McGregor,2,37.434
263341,Yuen Woo-ping,2,5.425
173897,Paul W. S. Anderson,2,12.095
283378,Scott Hicks,2,1.4
335796,Mike Flanagan,2,5.707
291356,Ti West,2,3.628
262841,Chris Wedge,2,3.447
262504,Robert Schwentke,2,1.862
331313,Greg Mottola,2,1.484
410199,Tony Elliott,2,0.6
316023,Jake Szymanski,2,2.272
342521,Peter Atencio,2,0.6
278154,Mike Thurmeier,2,2.175
207932,Ron Howard,2,19.622
366514,Laurent Tirard,2,3.007
352492,Christopher Louie,0,0.968
353069,Garry Marshall,2,3.364
293767,Ang Lee,2,6.257
308531,Dave Green,0,1.008
311324,Zhang Yimou,2,3.187
382598,Nicolas Benamou,2,3.226
146198,John Hillcoat,2,1.838
209112,Zack Snyder,2,13.321
278924,Dennis Gansel,2,4.511
321258,William Brent Bell,2,2.524
299687,J Blakeson,2,2.678
354912,Lee Unkrich,2,6.052
398818,Luca Guadagnino,2,4.569
406997,Stephen Chbosky,2,3.995
411088,Oriol Paulo,2,6.493
397567,Kim Yong-hwa,2,1.788
359940,Martin McDonagh,2,6.795
437068,Jang Hoon,2,1.96
400928,Marc Webb,2,2.643
339877,Hugh Welchman,2,1.479
455661,Esteban Bravo,2,0.98
488623,Jang Hang-jun,2,3.902
455714,Nattawut Poonpiriya,2,1.965
316029,Michael Gracey,2,2.295
435129,Nora Twomey,1,2.39
430424,Albert Dupontel,2,5.016
398924,Christian Duguay,2,1.55
263115,James Mangold,2,16.848
428493,Francis Lee,2,0.6
451945,Robin Campillo,2,0.997
413594,Tomohiko Ito,2,1.756
432976,Bryan Fogel,2,0.833
513434,Shinichiro Ueda,2,5.592
283995,James Gunn,2,20.439
419430,Jordan Peele,2,7.119
381289,Lasse Hallström,2,8.913
284053,Taika Waititi,2,19.134
469019,Chris Smith,2,1.852
382614,Colin Trevorrow,2,3.74
335984,Denis Villeneuve,2,10.415
389015,Craig Gillespie,2,2.839
345938,Stuart Hazeldine,2,0.951
472424,Chris Moukarbel,2,0.766
346648,Paul King,2,2.884
434616,Mehdi Idir,2,1.352
407445,Andy Serkis,2,24.769
374720,Christopher Nolan,2,14.387
339403,Edgar Wright,2,10.244
395834,Taylor Sheridan,2,29.672
439584,Sydney Sibilia,2,6.13
394117,Sean Baker,2,2.24
408647,Sam Liu,2,4.622
433247,Angelina Jolie,1,40.182
387426,Bong Joon-ho,2,9.19
414425,Dee Rees,1,2.655
406385,Sydney Sibilia,2,6.13
350312,S. S. Rajamouli,2,6.637
395991,Joseph Kosinski,2,6.702
417320,Kenny Ortega,2,7.441
289222,Niki Caro,1,4.126
429174,Andrey Zvyagintsev,2,4.039
399404,Joe Wright,2,4.201
315635,Jon Watts,2,8.841
416477,Michael Showalter,2,3.376
433498,Michael Noer,2,0.617
407448,Kathryn Bigelow,1,2.377
324552,Chad Stahelski,2,18.825
400617,Paul Thomas Anderson,2,8.778
408220,Jay Oliva,2,2.084
424488,Gabriela Cowperthwaite,1,1.576
391713,Greta Gerwig,1,23.638
392982,Reginald Hudlin,2,1.199
417678,Stella Meghie,1,1.686
399055,Guillermo del Toro,2,20.075
364689,Carlos Saldanha,2,2.836
297762,Patty Jenkins,1,6.535
420622,Angela Robinson,1,3.28
346364,Andy Muschietti,2,6.298
401104,Marti Noxon,1,3.588
429200,Benny Safdie,2,2.357
324849,Chris McKay,2,6.301
399366,Sergio G. Sánchez,2,2.094
406990,Tommy Wirkola,2,5.336
336000,Destin Daniel Cretton,2,3.776
281338,Matt Reeves,2,11.35
396371,Aaron Sorkin,2,6.413
430447,Hiromasa Yonebayashi,2,4.21
371638,James Franco,2,16.101
468198,Paolo Genovese,2,3.18
428449,David Lowery,2,4.941
429191,Sebastián Lelio,2,2.52
340027,Gerard Barrett,0,0.84
437033,Vicente Villanueva,2,0.84
365942,Peter Chelsom,2,1.971
412202,John Butler,2,0.6
418680,Simon Curtis,2,3.369
332283,Haifaa al-Mansour,1,3.167
402897,Armando Iannucci,2,3.152
436931,Kunihiko Yuyama,2,5.749
399057,Yorgos Lanthimos,2,4.113
452187,Yvan Attal,2,5.782
446354,Steven Spielberg,2,31.059
395993,David Gordon Green,2,4.854
381283,Darren Aronofsky,2,8.469
397837,Ry Russo-Young,1,1.4
343668,Matthew Vaughn,2,7.595
398175,S. Craig Zahler,2,4.977
321612,Bill Condon,2,6.117
432068,Olivier Nakache,2,2.471
425134,Ken Marino,2,8.557
180863,Danny Boyle,2,5.043
397538,Janus Metz,2,1.112
423899,Stephen Frears,2,6.529
379149,Martin Campbell,2,2.333
384680,Scott Cooper,2,5.084
339692,Ric Roman Waugh,2,4.779
423646,Fatih Akin,2,4.229
400136,Takanori Tsujimoto,0,1.577
337339,F. Gary Gray,2,2.652
390043,Patrick Hughes,2,4.214
450322,Bharat Nalluri,2,1.768
401898,Joachim Trier,2,2.214
260514,Brian Fee,2,1.736
337170,Doug Liman,2,7.993
437109,Jung Byung-gil,2,2.174
417870,Malcolm D. Lee,2,2.833
181808,Rian Johnson,2,8.583
353486,Jake Kasdan,2,5.219
370663,April Mullen,1,7.186
401246,Ruben Östlund,2,3.171
369192,Valerie Faris,1,2.614
468202,Donato Carrisi,2,2.601
421447,Ludovic Bernard,2,3.076
399170,Steven Soderbergh,2,7.112
402529,Benny Boom,2,1.651
392044,Kenneth Branagh,2,16.412
435126,Álex de la Iglesia,2,2.576
353070,Zach Braff,2,11.768
462883,Alex Zamm,2,1.025
406994,Chris Peckover,2,1.22
401513,Fyodor Bondarchuk,2,2.309
166426,Espen Sandberg,2,2.613
440021,Christopher Landon,2,4.045
290512,Hany Abu-Assad,2,1.22
483104,Alex Zamm,2,1.025
339964,Luc Besson,2,14.273
436274,Caroline Labrèche,1,2.514
410117,William Oldroyd,2,1.62
396422,David F. Sandberg,2,7.876
390062,Greg McLean,2,2.381
339259,Cédric Jimenez,2,1.831
353616,Trish Sie,1,1.64
257785,Justin Chadwick,2,2.706
398181,Lynne Ramsay,1,2.632
435921,Valentino Picone,2,2.077
274857,Guy Ritchie,2,30.444
425591,Macon Blair,2,3.95
293167,Jordan Vogt-Roberts,2,1.155
392207,Fernando González Molina,2,2.633
341174,James Foley,2,4.274
274862,Bob Logan,0,0.6
390054,Fernando Coimbra,2,1.943
429733,Joe Lynch,2,1.195
398929,Philippe Lacheau,2,3.676
446791,Ridley Scott,2,11.461
492282,Riccardo Milani,2,2.64
396398,Noah Baumbach,2,4.562
295693,Tom McGrath,2,7.13
324852,Pierre Coffin,2,7.963
396940,Kevin Phillips,0,0.6
411741,Matt Spicer,2,0.6
460793,Stevie Wermers,1,3.263
395992,Daniel Espinosa,2,2.467
467938,Coralie Fargeat,1,1.734
419835,Gilles Paquet-Brenner,2,1.851
425972,Yolanda Ramke,1,0.84
429189,Woody Allen,2,14.092
341013,David Leitch,2,8.971
415842,Michael Cuesta,2,3.73
343674,Mike Flanagan,2,5.707
314095,James Gray,2,3.088
430231,Justin Benson,2,5.27
455656,Fernando Lebrija,2,1.473
431530,Scott Moore,2,3.844
396493,Patrick Brice,2,1.405
137116,Kelly Asbury,2,4.921
449755,Ernie Barbarash,2,3.222
432613,Tarek Boudali,2,7.493
340837,Gore Verbinski,2,3.037
405775,Doug Liman,2,7.993
376134,Charlie McDowell,2,2.041
413362,Dan Gilroy,2,5.498
420648,Álex de la Iglesia,2,2.576
339967,Nacho Vigalondo,2,1.192
451500,Alain Chabat,2,6.005
354216,Sean Byrne,2,0.695
419680,Sean Anders,2,2.01
334521,Ben Wheatley,2,1.643
305470,Dean Israelite,2,1.249
425336,Fernando León de Aranoa,2,3.219
428399,Xavier Gens,2,2.55
268531,David Soren,2,2.148
291276,Michael Apted,2,4.745
460846,Alain Desrochers,2,1.548
433808,David Bruckner,2,3.032
298250,Peter Spierig,2,2.905
293768,Luis Prieto,2,1.775
441701,Paco Plaza,2,2.735
400106,David Ayer,2,5.261
455839,Mark Dennis,2,0.6
417644,Dax Shepard,2,7.454
324857,Bob Persichetti,2,2.75
299536,Joe Russo,2,8.255
490132,Peter Farrelly,2,5.409
504253,Shinichiro Ushijima,2,4.38
476292,Mari Okada,1,4.105
470044,"George Tillman, Jr.",2,5.639
517814,Nadine Labaki,1,3.425
449176,Greg Berlanti,2,7.207
538362,Alessio Cremonini,2,0.84
424694,Bryan Singer,2,5.375
515042,Jimmy Chin,2,3.539
505262,Kenji Nagasaki,2,1.837
503314,Tatsuya Nagamine,2,1.642
505192,Hirokazu Kore-eda,2,5.907
399174,Wes Anderson,2,16.373
423612,Florian Henckel von Donnersmarck,2,3.453
419478,Scott Speer,2,3.097
539517,Doug Murphy,0,1.96
498249,Kheiron,2,1.4
426426,Alfonso Cuarón,2,8.291
466282,Susan Johnson,1,0.6
333339,Steven Spielberg,2,31.059
489999,Aneesh Chaganty,2,4.184
417261,Bethany Ashton Wolf,1,1.891
514754,Domee Shi,1,3.911
483184,Matteo Garrone,2,0.908
456929,Javier Fesser,2,1.4
491418,Sean Anders,2,2.01
451915,Felix van Groeningen,2,2.055
507569,Yasuto Nishikata,0,0.6
